Date,Open,High,Low,Close,Volume,log_return,ibov,usdbrl,sma_20,sma_50,rsi,atr,lag_1,lag_5,lag_21
2019-03-15,0.14537238198451635,0.1461813346140392,0.17160127648416323,0.1552804855307699,0.1043055682754831,0.4511227771462431,0.5292235812278665,0.05675428026723117,0.07452440793880316,0.05603976209727768,0.92283849686439,0.11289614087107622,0.15687858170418711,0.13830044490066845,0.09285430516569121
2019-03-18,0.1397842718356817,0.14040690020062147,0.16587794093617614,0.15438155423004607,0.08694477516256069,0.45496778958097145,0.5419754188614112,0.04407555702996202,0.0772120991546395,0.05588883546455303,0.8659060046821698,0.10101170529309575,0.1552804855307699,0.1485883630679921,0.10474028425560655
2019-03-19,0.14435636954411618,0.15783142428533298,0.17350903960589892,0.1687645607941023,0.13853489330524774,0.5384427006567507,0.5359342915811087,0.03347159191711624,0.08058291747870588,0.056583580583174364,0.9040607902288514,0.10923933671068817,0.15438155423004607,0.1494873648703669,0.10643828126845156
2019-03-20,0.1519765066988626,0.15063871817582958,0.17160123874854727,0.15538035111937232,0.10208810330616358,0.3869596462715299,0.5129155134958188,0.03241118441373558,0.08355617888751005,0.056193082324075605,0.7479039389115137,0.1200265848403265,0.1687645607941023,0.15677875136641017,0.10863560622430873
2019-03-21,0.1426290522750056,0.14851128911370687,0.17270568693676047,0.15867640905480906,0.06770423115669932,0.47808975897841255,0.4933934470136594,0.026187129882386806,0.08657982829407412,0.05594872266406081,0.796581132899747,0.12094082114766883,0.15538035111937232,0.15687858170418711,0.10234305186841708
2019-03-22,0.14201942376179694,0.147092979944701,0.1645724979779402,0.15028628957918622,0.10236113655096621,0.41350348500449563,0.4488438532273904,0.03393260042433899,0.08895955355340762,0.05538334153964364,0.7078431649797046,0.1324594981557823,0.15867640905480906,0.1552804855307699,0.10474028425560655
2019-03-25,0.13318000355962262,0.13675983342666903,0.15915037684166466,0.14529219938007887,0.04616780382818939,0.4319276970802244,0.4477576406868433,0.08695242598856878,0.09129448333336149,0.054391532034708145,0.6961001398097221,0.09954905455644178,0.15028628957918622,0.15438155423004607,0.10783654051218744
2019-03-26,0.13531387138652223,0.140710929867028,0.16557677110181857,0.1525837621302496,0.03195118600604451,0.5007438417577247,0.4722346219087581,0.06279388742730663,0.0931366727209137,0.05371595511503979,0.6698758826470379,0.10028041710049382,0.14529219938007887,0.1687645607941023,0.1036415160252015
2019-03-27,0.13775210955564937,0.1411159633112103,0.1606565321681112,0.14579159782474205,0.07425874622218151,0.4219488725862913,0.42158438234681417,0.0726601729760199,0.09452531084397914,0.05304995341715901,0.5711144278397399,0.1037543406011138,0.1525837621302496,0.15538035111937232,0.11972262535457923
2019-03-28,0.14242582827237632,0.1396976799284107,0.1537282710493873,0.1427951719059381,0.11824686326586684,0.4430136917707219,0.45857512722078386,0.12485009529048052,0.0957011684638363,0.052259378295197334,0.5503494309257877,0.1172842277830782,0.14579159782474205,0.15867640905480906,0.12102094850806167
2019-03-29,0.13673624256884714,0.1498283356981877,0.1670828762195774,0.15907604766334615,0.09894621760234454,0.5506918099425187,0.4738416212838139,0.08312585752089108,0.09799691306818498,0.05191919624128993,0.585013251206402,0.1229521011122883,0.1427951719059381,0.15028628957918622,0.12182011997265951
2019-04-01,0.16112073871838334,0.1645175940343791,0.1886708850505101,0.1757562800226874,0.10051515706566536,0.5499540849136443,0.48334970091956064,0.09455961596254614,0.10107656472859322,0.051907219815981454,0.657251314492564,0.1260602780901787,0.15907604766334615,0.14529219938007887,0.11812435292703466
2019-04-02,0.1682328758842367,0.16705019809187088,0.18395163165979733,0.16606773164110566,0.07790663064383185,0.40800948256992264,0.4734249918162068,0.06044256816693383,0.10381465579911892,0.05128434508612989,0.5680071772998426,0.13282518493370846,0.1757562800226874,0.1525837621302496,0.12082118208003134
2019-04-03,0.16548959902002575,0.1622888611668259,0.1837507975218291,0.16756592697509487,0.07810582470922245,0.4680331297311652,0.4600928488527809,0.06219448843114872,0.1059032143947945,0.05057043430503827,0.5744033920860838,0.14178417406755536,0.16606773164110566,0.14579159782474205,0.11722542162631094
2019-04-04,0.15756463800831783,0.1585405386625221,0.1838511941405172,0.17136145385684565,0.03614055774338309,0.4803394880300133,0.4872035234949261,0.06957117415151481,0.10775100420534661,0.04982298107814087,0.5998209586130452,0.14178417333180796,0.16756592697509487,0.1427951719059381,0.1303100345352337
2019-04-05,0.15959670628080952,0.15752751543919724,0.18465450381530246,0.16956359125539822,0.0030188204047989706,0.45029497135104085,0.4990328244501978,0.06385429493068706,0.10950361053875907,0.04908032095784942,0.5948048037766427,0.13849319074725094,0.17136145385684565,0.15907604766334615,0.13840041624174731
2019-04-08,0.16264468841100338,0.1679618769733749,0.19128145698414156,0.18364686005034514,0.03760131422291418,0.5346104638720599,0.5029164062732494,0.07219916446879715,0.11146898354229545,0.048538897757014476,0.5935407182690208,0.12441481488475417,0.16956359125539822,0.1757562800226874,0.13830044490066845
2019-04-09,0.16955362197446594,0.16705010380188529,0.19067896306866816,0.17325911154524454,0.03957322099093324,0.40505671447278613,0.4868910513942206,0.060304287598959005,0.11280162336382654,0.04762853639911879,0.6105975254114806,0.11929542976984034,0.18364686005034514,0.16606773164110566,0.1485883630679921
2019-04-10,0.16508325793651496,0.1613771497383502,0.18284714705963212,0.16736619579789003,0.04451071526696584,0.4283179839899231,0.48184685891140666,0.06021206391332279,0.11339515358483249,0.04988047214709268,0.5634520100927705,0.12404913515046403,0.17325911154524454,0.16756592697509487,0.1494873648703669
2019-04-11,0.15248444658020027,0.1524621539004753,0.17692287145274888,0.1676657573128718,0.013980790365418078,0.46155558131304986,0.4640210695473619,0.04914698037229348,0.11399988069952843,0.05204855769901151,0.6127677553727894,0.11125061050854781,0.16736619579789003,0.17136145385684565,0.15677875136641017
2019-04-12,0.15847904399259677,0.16117448374779436,0.18073850626618926,0.1645694658054654,0.05193985255059987,0.4431896939282128,0.4360473767223165,0.06380812812738879,0.11452061925461993,0.05321764704531551,0.6247272896280777,0.11600431538403846,0.1676657573128718,0.16956359125539822,0.15687858170418711
