Date,Open,High,Low,Close,Volume
2019-02-08,20.598135946344723,21.202303778922627,20.52473324458893,21.066787719726562,34947045
2019-02-11,21.066792749103186,21.123259007454504,20.665898909612068,20.82964324951172,20785904
2019-02-12,21.1401906288081,21.450742740735205,21.015968807872703,21.326520919799805,25112491
2019-02-13,21.411222412601447,21.43945553808701,20.80705451475291,20.84093475341797,35669785
2019-02-14,21.004677552285816,21.39427947998047,20.569903608495373,21.39427947998047,37265389
2019-02-15,21.281355210538674,21.360405030871327,20.999033726375814,21.174072265625,30422409
2019-02-18,21.08937352456965,21.174070450640883,20.835285186767578,20.835285186767578,19942839
2019-02-19,21.061146752964163,21.456395894128413,20.999035825008054,21.315235137939453,25550736
2019-02-20,21.473339374556897,21.670963987291326,21.044212341308594,21.044212341308594,32575109
2019-02-21,21.258764510157928,21.42815589904785,21.038553996313116,21.42815589904785,28676909
2019-02-22,21.65345864610031,21.73051643371582,21.47563111019122,21.73051643371582,19781160
2019-02-25,21.783872204375175,21.860932584567053,21.3867252065769,21.39858055114746,14109588
2019-02-26,21.451936275430786,21.588270863026853,21.39265953236713,21.47564697265625,9124162
2019-02-27,21.469717751796924,21.558630941189733,21.28596305847168,21.28596305847168,11480349
2019-02-28,21.297811176408125,21.351158303353433,20.847314505905274,20.88287925720215,20408162
2019-03-01,21.045968259336707,21.10527026076721,20.660511016845703,20.660511016845703,18300555
2019-03-06,20.838409710231797,20.88585130056698,20.559694852306126,20.66643714904785,10921100
2019-03-07,20.636776178064828,21.07560425532267,20.55968427419075,20.95107078552246,21485645
2019-03-08,20.826547119336393,21.28316530180925,20.66643370093807,21.200143814086914,15369145
2019-03-11,21.259449415423408,21.953273107044474,21.247589017082127,21.893972396850586,22654901
2019-03-12,21.89396913407819,21.941408157348633,21.698274512879433,21.941408157348633,14852836
2019-03-13,21.834664126724604,22.33872389255511,21.763504315987017,22.178611755371094,25155772
2019-03-14,22.178605433986043,22.178605433986043,21.60931429522348,21.8287296295166,20177710
2019-03-15,21.781304178581557,22.042227875040076,21.633051088061137,21.82281494140625,21647098
2019-03-18,21.858381271362305,21.976985207845757,21.78722147249625,21.858381271362305,12806412
2019-03-19,21.94141169553179,21.94141169553179,21.34840202331543,21.34840202331543,39681965
2019-03-20,21.38398002383365,21.47886192172179,20.868061065673828,20.868061065673828,29664772
2019-03-21,20.939211449597643,20.99851212485362,20.221668665557996,20.500383377075195,35755214
2019-03-22,20.192025952511383,20.233536699802055,19.78284931865322,19.89552116394043,34705489
2019-03-25,19.859935557785956,20.23353220032258,19.74726373755441,19.925167083740234,22557916
2019-03-26,20.162378932263717,20.227610483499078,19.865872813203023,20.132728576660156,18209236
2019-03-27,19.82435720946704,19.948890722957703,19.444830956466557,19.450761795043945,32088032
2019-03-28,19.510062390056508,20.363998056747093,19.361809367565673,20.221675872802734,35287058
2019-03-29,20.470735246572882,20.48852519476541,20.114928593650934,20.4173641204834,22320553
2019-04-01,20.58645172979276,20.645779559368147,20.17116333311939,20.26608657836914,19521136
2019-04-02,20.319482158568157,20.36694442497214,19.892328171287044,19.945722579956055,18533727
2019-04-03,20.19489030963346,20.28388011257963,19.678745349919748,19.767736434936523,22057470
2019-04-04,19.98724306675173,20.224550453357136,19.72620455686466,20.064367294311523,20454728
2019-04-05,20.17115712198163,20.568647688421834,20.052502781437973,20.497455596923828,18345649
2019-04-08,20.527126926835237,20.568655770032002,20.260156158304884,20.37287712097168,10412949
2019-04-09,20.289812267870886,20.301676548532743,19.939782654512445,20.260149002075195,15165318
2019-04-10,20.408472226418187,20.432202076339255,20.05844251678504,20.224557876586914,29815914
2019-04-11,20.06436840317243,20.194888306364376,19.643147993031334,19.755868911743164,13699556
2019-04-12,19.577890578731246,20.06437100351621,19.370246416806527,19.548227310180664,33375347
2019-04-15,19.720278578710698,19.773672985213718,19.364318005475372,19.536365509033203,18725884
2019-04-16,19.41178491537176,19.850804585501624,19.41178491537176,19.518573760986328,19252729
2019-04-17,19.57789877925534,19.69655318522866,18.984629313531116,19.21600341796875,40764433
2019-04-18,19.29312687119149,19.696551038284415,19.055819367182796,19.477041244506836,19844834
2019-04-22,19.441442728101855,19.666884643565897,19.215999530566886,19.42364501953125,11401605
2019-04-23,19.57789588325008,19.84486793668116,19.57789588325008,19.672819137573242,15183786
2019-04-24,19.68467498601615,19.720270387519005,19.38803980245044,19.702472686767578,16595051
2019-04-25,19.589760339019893,20.052509735264792,19.364318424085525,20.005048751831055,22194223
2019-04-26,20.05844463987141,20.12370461872127,19.82113714104676,20.05251121520996,11411236
2019-04-29,20.14149938463732,20.236422626707196,19.809268678428182,19.89232635498047,12525541
2019-04-30,19.98723770672068,20.188948354310305,19.832986728826175,20.070295333862305,15296746
2019-05-02,19.984246460926684,20.31068851085258,19.936763141391513,20.203853607177734,16575223
2019-05-03,20.29881881688622,20.346300853438542,19.966440713101075,20.00798797607422,35157216
2019-05-06,19.78837526948987,19.877405832401905,19.545027800494264,19.568769454956055,16586780
2019-05-07,19.408517824274373,19.420388653103444,18.96336879770167,19.349164962768555,32977891
2019-05-08,19.432256865759793,19.81211692395166,19.432256865759793,19.568769454956055,20450083
2019-05-09,19.331360250343373,19.509418843053886,19.135493489610553,19.325424194335938,24543499
2019-05-10,19.28387500496813,19.467870917930973,19.01084980455059,19.236392974853516,16418076
2019-05-13,18.826852337761075,19.022717766763762,18.79123985856092,18.933687210083008,21598945
2019-05-14,19.03458662811526,19.099875525255765,18.773432322192367,18.844655990600586,15113880
2019-05-15,18.702221229283438,18.904024124145508,18.482615290065503,18.904024124145508,23968388
2019-05-16,18.696272890826414,18.79717298242166,18.494472707635925,18.660661697387695,20413714
2019-05-17,18.61911725854397,18.993042541890077,18.464797788234073,18.69627571105957,26983074
2019-05-20,18.814973984323274,19.2185755072656,18.6309794553287,19.182964324951172,27380871
2019-05-21,19.230456094052546,19.936759438518855,19.206714438694522,19.924888610839844,26574515
2019-05-22,20.002056125901383,20.061409004732457,19.568777801682725,19.942703247070312,14927841
2019-05-23,19.81805143356103,20.013916860999675,19.66373325687117,19.901145935058594,17894262
2019-05-24,20.06140723174165,20.091084951174228,19.592516452080122,19.604387283325195,13072667
2019-05-27,19.782436191063084,19.93081957519097,19.60437638663744,19.675600051879883,12018297
2019-05-28,19.752765751805125,20.22759246826172,19.657800408513804,20.22759246826172,36895918
2019-05-29,20.09107040762526,20.70834420705759,20.09107040762526,20.60744285583496,31874349
2019-05-30,20.660872664896598,20.904221461041658,20.583712915102428,20.82112693786621,18068630
2019-05-31,20.70835395494361,21.011055585822213,20.625259439903978,20.77364158630371,20639521
2019-06-03,20.901303730373247,20.972557945975982,20.62222418460034,20.830049514770508,21458113
2019-06-04,20.901300282327565,20.960678571669455,20.64003401275861,20.794418334960938,18756361
2019-06-05,20.835981870003707,20.877546926140386,20.349077110001012,20.390642166137695,13815348
2019-06-06,20.59848048192181,20.717238410259807,20.414405628838427,20.60441780090332,12972736
2019-06-07,20.65191434923864,20.94880842589691,20.586597447063532,20.824111938476562,15132234
2019-06-10,20.69347774067928,20.70535365676611,20.254075261412524,20.56284523010254,20715092
2019-06-11,20.693480809519514,20.770673633937005,20.331271089506913,20.66379165649414,33011654
2019-06-12,20.66378847085462,20.853800560751015,20.467839064544233,20.54503059387207,19982721
2019-06-13,20.5153447751185,20.533158010440797,20.016563920578903,20.1768856048584,41781867
2019-06-14,20.12937648781335,20.230319831817543,19.879986143904897,20.182817459106445,21272188
2019-06-17,20.12938372196374,20.37877415549878,20.075942731464885,20.159072875976562,17717967
2019-06-18,20.396586213568852,20.681604385375977,20.295642839115843,20.681604385375977,25822203
2019-06-19,20.568781966116237,21.07350004483401,20.467838607010517,21.0081844329834,26374993
2019-06-21,21.12694295959811,21.48321533203125,21.07944057542869,21.48321533203125,31106515
2019-06-24,21.518839119010558,21.673224726300887,21.251634247307337,21.43570899963379,25737001
2019-06-25,21.376339006657986,21.512910153384663,21.067568955419155,21.16851234436035,26954749
2019-06-26,21.287273896039675,21.673236846923828,21.216019651466674,21.673236846923828,37241370
2019-06-27,21.495085408953184,21.631657773909993,21.19819270138007,21.5247745513916,23374129
2019-06-28,21.643542253499632,21.726672403432197,21.459467433513588,21.53072166442871,19957908
2019-07-01,21.842582041906677,21.842582041906677,21.349534681237646,21.43269920349121,18040532
2019-07-02,21.414886898770575,21.57527752590612,21.212916559345164,21.355484008789062,21334503
2019-07-03,21.206968716841622,21.77129852443992,21.16538516920788,21.723777770996094,19999036
2019-07-04,21.842590157146656,22.27623353180441,21.806948939350438,21.973278045654297,26215807
2019-07-05,21.88416922868966,22.246530114685633,21.783184081429344,22.216827392578125,16253791
2019-07-08,22.25841582401592,22.276236435236726,22.0148631915958,22.15743064880371,11237547
2019-07-10,22.294044007765454,22.40691123607534,21.94950640163626,22.09801483154297,25793198
2019-07-11,21.961387419231205,22.068313598632812,21.72971445843441,22.068313598632812,17322437
2019-07-12,22.246532545196118,22.252471036313814,21.65843963623047,21.65843963623047,21213498
2019-07-15,21.78912026704996,21.801002381612378,21.45646342207024,21.599029541015625,18855725
2019-07-16,21.622794032443984,21.771302511825915,21.509928050253066,21.682199478149414,20218045
2019-07-17,21.735656624576258,21.931688391393845,21.610909836812414,21.62278938293457,26198019
2019-07-18,21.664370418240207,22.19900131225586,21.65843192923568,22.19900131225586,18365476
2019-07-19,22.0267324626919,22.145538193674533,21.62278938293457,21.62278938293457,19425851
2019-07-22,21.795068463749534,22.127726701418474,21.753486184040916,21.991100311279297,21145292
2019-07-23,22.127714769908334,22.30592591110402,21.818818368267742,22.204940795898438,23938590
2019-07-24,22.276229849521773,22.424738322378925,22.056438952855235,22.187124252319336,16643203
2019-07-25,22.36533443528458,22.36533443528458,21.37329849764794,21.503986358642578,25357333
2019-07-26,21.670319091999833,22.02673895748173,21.391124001403202,21.89011001586914,26994858
2019-07-29,21.836646294280964,22.139604308968785,21.652496602726014,21.97921371459961,22919117
2019-07-30,21.860413338585893,21.860413338585893,21.18321599983871,21.248559951782227,50086077
2019-07-31,21.230728550499133,21.25449021033342,20.612934380848706,20.684219360351562,40269086
2019-08-01,20.92490653580965,21.465708924108714,20.728790283203125,20.728790283203125,37163986
2019-08-02,20.80010887431413,20.91896711632614,20.5505077219352,20.758508682250977,31506464
2019-08-05,20.324676346461246,20.633705945348506,20.229590019663586,20.473247528076172,24126781
2019-08-06,20.7644563342488,21.0913143157959,20.681255933960603,21.0913143157959,20106444
2019-08-07,20.841707227972247,21.869827270507812,20.776336420691838,21.869827270507812,36330551
2019-08-08,21.988689422607422,22.196690413810845,21.792575670071436,21.988689422607422,34212974
2019-08-09,21.98274056901033,21.988681617687583,21.602395300514637,21.822280883789062,13465478
2019-08-12,21.39439015561489,21.418160766993765,20.913016332163995,20.91895866394043,22939624
2019-08-13,20.907083497077156,21.465715627325178,20.871426919485582,21.329029083251953,15448455
2019-08-14,21.037815509580785,21.138844133217027,20.81198508390682,20.859527587890625,23531503
2019-08-15,21.085366953602282,21.085366953602282,20.687193337357204,20.800107955932617,21625004
2019-08-16,21.156916691653528,21.193393359529484,20.7495851416274,20.88333511352539,16250619
2019-08-19,21.06572700695973,21.199478321956036,20.615838370028122,20.792146682739258,25638203
2019-08-20,20.89549406671828,20.944130060952848,20.39696954211432,20.56111717224121,19603279
2019-08-21,20.78607067715283,20.877265013370977,20.524649628539464,20.719196319580078,22148790
2019-08-22,20.761746955373972,20.871179599731356,20.366573371437653,20.390892028808594,15354416
2019-08-23,20.117312845998715,20.609758459071017,20.02003952493896,20.153789520263672,29781924
2019-08-26,20.3118540094778,20.3240120217455,19.874124839681905,20.147705078125,20180429
2019-08-27,20.15378868805906,20.62799594441758,20.111231693965955,20.38481330871582,32389410
2019-08-28,20.196343730695514,20.725265910677997,20.15986575002253,20.615833282470703,16420455
2019-08-29,20.700956375179064,20.956299724739356,20.390898001226105,20.72527503967285,19169793
2019-08-30,20.99276167275976,21.011001315233734,20.536794259514004,20.63406753540039,28678156
2019-09-02,20.618882901093187,20.795267947667263,20.375591278076172,20.375591278076172,9478791
2019-09-03,20.38166177518761,20.564129723199997,19.931574257716576,19.98631477355957,21658767
2019-09-04,20.241773917866226,20.260020322207694,19.955907887479988,20.126211166381836,17459076
2019-09-05,20.326921326454148,21.08112253123342,20.308674925910502,20.697938919067383,47627014
2019-09-06,20.831746973347837,21.42780825710895,20.831746973347837,21.391315460205078,24245520
2019-09-09,21.512969945982785,22.078620392483252,21.506888248447616,21.914400100708008,39482670
2019-09-10,21.963051064926404,22.072530788616145,21.342660268315512,21.48863410949707,25237235
2019-09-11,21.598112795433327,21.701510805851136,21.281834440708206,21.391315460205078,18544604
2019-09-12,21.592030719946813,21.65285292701151,21.379151680827704,21.52512550354004,15460578
2019-09-13,21.598122535419968,22.145525250978277,21.598122535419968,21.81708335876465,28419039
2019-09-16,21.61027669358988,21.665017204627105,21.23317612555158,21.42780876159668,22842752
2019-09-17,21.227104954536568,21.561629881437796,21.208858546608976,21.50688934326172,13879363
2019-09-18,21.512962656181568,21.677184206702563,21.184520869532378,21.43997573852539,15087367
2019-09-19,21.61635664624954,21.79274154407955,20.995966028074708,21.081117630004883,20381537
2019-09-20,21.214927130840245,21.348736230253138,21.05678862630046,21.1358585357666,37275926
2019-09-23,21.10545681630536,21.117621525032668,20.80134435569533,21.0689640045166,14969309
2019-09-24,21.1784358008035,21.221011605520953,20.746594744730682,20.849992752075195,11893780
2019-09-25,20.795253949468535,21.239259745360243,20.71010233304995,21.093284606933594,16169836
2019-09-26,21.214924197709188,21.713670361892323,21.044621014151723,21.701505661010742,21152430
2019-09-27,21.64677511001282,21.677186218993217,21.269674466991436,21.610280990600586,18327294
2019-09-30,21.622440827277728,21.768414643264677,21.306163787841797,21.306163787841797,18111458
2019-10-01,21.43091007713451,21.485674054191946,20.810253423758336,20.82242202758789,19370107
2019-10-02,20.597278604331024,20.652042569349252,20.153082583607976,20.25044059753418,26887449
2019-10-03,20.226097689197974,20.445153515955464,19.988787648529236,20.25652313232422,24835586
2019-10-04,20.22001977381847,20.384310380804113,19.940115602342743,20.3538875579834,28530639
2019-10-07,20.256527681109986,20.469497941084366,19.946198085197697,19.97662353515625,17645455
2019-10-08,20.15308617111951,20.244358585760356,19.812333719197333,19.891437530517578,16865951
2019-10-09,20.07397735155371,20.347795824180864,19.854921521487476,20.207843780517578,14097805
2019-10-10,20.1409159636341,20.420820135109828,20.08615198965354,20.3538875579834,12342562
2019-10-11,20.445159516360643,20.858930147837896,20.439073899967095,20.615535736083984,22626576
2019-10-14,20.57294853010567,21.017143446559853,20.518184539112227,20.962379455566406,11634550
2019-10-15,20.980630186595654,21.07798822438311,20.804168332182098,20.9136962890625,18101714
2019-10-16,20.97453479609062,21.28486296655567,20.58510285081862,21.211843490600586,20011385
2019-10-17,21.205769986624222,21.376146220672513,20.883271739331068,21.08407211303711,19322521
2019-10-18,21.065819254883127,21.065819254883127,20.77983074565368,20.8345947265625,12936707
2019-10-21,20.846758746623753,21.217936611714443,20.682468154984313,21.175342559814453,18556274
2019-10-22,21.157093086365656,21.838599426907567,21.09624479906874,21.8325138092041,40264667
2019-10-23,21.656045546973154,22.36188884743427,21.607367197441835,22.14283561706543,38952766
2019-10-24,22.185434299154174,22.410573192079152,21.98463261364363,22.24628257751465,30875043
2019-10-25,22.24019671639969,22.5931204088907,22.112414544272703,22.392318725585938,21476581
2019-10-28,22.301034709152077,22.836502987768466,22.228017861560858,22.696552276611328,23766261
2019-10-29,22.56877276983848,22.653960855140404,22.252360257275797,22.294954299926758,18759987
2019-10-30,22.191512225359396,22.514010394046377,21.850761155274096,22.434907913208008,26711381
2019-10-31,22.088067735078635,22.31320918437639,21.710806954523505,22.045475006103516,29501393
2019-11-01,22.316361629823916,22.46854658933668,21.85980806678587,22.127653121948242,21479867
2019-11-04,22.188536651983846,22.37115710769898,22.060701543682757,22.20071029663086,11404098
2019-11-05,22.912940940348914,23.12599950385098,22.401600387943954,22.58422088623047,53231512
2019-11-06,22.584209723411895,22.74248284849818,22.26158059900691,22.279842376708984,21562009
2019-11-07,22.389411226954568,22.492899010540903,22.261578793408294,22.413761138916016,17776203
2019-11-08,22.133747670982256,22.389417876003414,21.926777304346516,22.078962326049805,17094704
2019-11-11,22.036345921564767,22.401589369491308,21.853724197601494,22.17635726928711,19804840
2019-11-12,21.92676807789433,22.091126674533598,21.567612840682386,21.798933029174805,22256652
2019-11-13,21.713711997961443,21.81719846436113,21.415430185545425,21.579790115356445,20040504
2019-11-14,21.61022955616828,21.786763148391923,21.403257912922836,21.719802856445312,15875935
2019-11-18,21.914593322437383,22.0363402299675,21.598048468758762,21.622398376464844,15120338
2019-11-19,21.610224056273925,21.671097511823934,21.214543964198498,21.384990692138672,20266650
2019-11-21,21.384994064167522,21.61022746381803,21.324120599018862,21.60413932800293,29530285
2019-11-22,21.464130226012948,21.811111886337645,21.433694807634122,21.7502384185791,18618589
2019-11-25,21.786763464897444,21.853725073317356,21.311948015966667,21.439783096313477,17224432
2019-11-26,21.30586409670923,21.360650758488006,20.910183819863235,21.001495361328125,29657861
2019-11-27,21.12324333190918,21.26325340410043,20.85539814799994,21.12324333190918,21942357
2019-11-28,20.971049257121688,21.123234224168353,20.709292324061693,21.062360763549805,17958276
2019-11-29,21.104975984367645,21.202374326972652,20.879742563749918,21.184112548828125,18729509
2019-12-02,21.266333559582314,21.631734620049752,21.217612716283636,21.48557472229004,18635470
2019-12-03,21.6743634992389,21.747443444070456,21.260241618413293,21.491662979125977,18127093
2019-12-04,21.552553114433483,22.27117598073314,21.49774285120495,22.265085220336914,38590319
2019-12-05,22.149383781242847,22.575684555814743,22.106753703785657,22.234643936157227,32944354
2019-12-06,22.228556784836353,22.338174732726298,21.832704544067383,21.832704544067383,32623828
2019-12-09,21.924052854136875,22.45997416367446,21.78398242213946,22.259002685546875,30252119
2019-12-10,22.259000614023986,22.3929815869735,21.790069840836406,21.936229705810547,24390430
2019-12-11,22.22855325248498,22.332083052686585,21.656090021969945,21.680450439453125,41970398
2019-12-12,21.89359622386864,21.97885635116222,21.52819661837306,21.67435646057129,26461781
2019-12-13,21.825267990401976,22.172764484677664,21.550928583476047,22.136186599731445,30880481
2019-12-16,22.21545205572305,22.33738279897353,21.63019371032715,21.63019371032715,24544972
2019-12-17,21.794804548986768,22.117916501065864,21.666779207686574,21.959407806396484,21811156
2019-12-18,21.89844623412522,22.404450459425533,21.78261395745959,22.23984718322754,45832002
2019-12-19,22.04475344779012,22.380058387930337,22.014270102584394,22.34957504272461,24986388
2019-12-20,22.3312900711225,22.37396518106957,22.13010628069348,22.252037048339844,28170345
2019-12-23,22.25203411367745,22.459312438964844,22.136200558419024,22.459312438964844,13246469
2019-12-26,22.434923734873518,22.800710678100586,22.34347634033775,22.800710678100586,18505402
2019-12-27,22.861668440935752,22.97750195114651,22.50197879226169,22.7397403717041,15244854
2019-12-30,22.764133816974564,22.91654526987679,22.471502668039204,22.617816925048828,10452831
2020-01-02,22.736739388585463,23.19415855407715,22.559872964258716,23.19415855407715,23414691
2020-01-03,22.87092739972981,23.322247127943584,22.840434355218658,22.950212478637695,28201956
2020-01-06,22.90142266073884,22.91971901430688,22.511091664679462,22.608673095703125,25259895
2020-01-07,22.608666141962278,22.712347204280256,22.08415985107422,22.08415985107422,22661019
2020-01-08,22.23054099083246,22.450102501315587,21.72433090209961,21.72433090209961,29436359
2020-01-09,21.828013852457868,21.913399916685417,21.05345279073929,21.291309356689453,54864165
2020-01-10,21.394983953267978,21.620643745528497,21.083939445989465,21.102235794067383,28915972
2020-01-13,21.358395503378347,21.590155017369668,21.187626028853757,21.38279151916504,33084393
2020-01-14,21.297406781902744,21.38279151916504,21.120538962427045,21.38279151916504,20884928
2020-01-15,21.27911209796438,21.309606461093832,20.980265494108014,21.120540618896484,37114247
2020-01-16,21.285209662027377,21.3888907564597,20.99246141434701,21.163230895996094,25897547
2020-01-17,21.285206723989692,21.529162904387338,21.18152564386867,21.309602737426758,22346045
2020-01-20,21.224219799869545,21.346197241368667,20.833888823893687,20.8765811920166,20759052
2020-01-21,20.742408089895957,21.029056691444218,20.394769442705634,20.43136215209961,30452887
2020-01-22,20.644817657918964,20.778993072454764,20.431354554536615,20.553333282470703,19763485
2020-01-23,20.43135410589715,21.230312186239598,20.370365402264703,21.04124641418457,37476920
2020-01-24,21.10834520760559,21.114444872157698,20.705817430842846,20.882686614990234,16718661
2020-01-27,20.57773694364929,20.79119880841834,20.376473088008648,20.43136215209961,16300584
2020-01-28,20.596033854950768,20.71801263154008,20.309385245655875,20.425264358520508,19471058
2020-01-29,20.547239735122464,20.608228454329563,20.077623697647425,20.108118057250977,22740896
2020-01-30,19.91295744976277,20.40087127685547,19.870265072266623,20.40087127685547,47347843
2020-01-31,20.120314476133466,20.364270651691893,19.84586262538813,20.016632080078125,28845953
2020-02-03,20.135616824851123,20.324769091893494,20.00748116293332,20.074600219726562,19924938
2020-02-04,20.355286145054666,20.41630277245727,20.074607549251994,20.233251571655273,17822429
2020-02-05,20.568843226423486,20.819012160337632,20.355283737182617,20.355283737182617,39419222
2020-02-06,20.562732619700707,20.587139785534298,20.202732857326012,20.306461334228516,30010677
2020-02-07,20.166128837939965,20.837316892182212,20.135620529764218,20.5688419342041,42053561
2020-02-10,20.58103965302122,21.093583600291904,20.550532670183195,20.91663360595703,52133635
2020-02-11,21.45358184786915,21.630531829375453,21.1362939536701,21.398666381835938,108217248
2020-02-12,21.459689397745404,21.64884168900787,21.2095191749516,21.313247680664062,75093200
2020-02-13,21.179007920883567,21.227822259314877,20.867821128461873,20.983753204345703,22982338
2020-02-14,20.910524954881435,20.989847564958865,20.54442283214329,20.629846572875977,35695618
2020-02-17,20.73968118091369,20.73968118091369,20.355274278898676,20.440696716308594,36522255
2020-02-18,20.367481573866524,20.587143468478324,20.11731269439544,20.526126861572266,27135350
2020-02-19,20.56273465534431,21.00205709087291,20.45290503540739,20.819005966186523,22404168
2020-02-20,20.886123992164052,20.910531159213257,20.642056277452724,20.745784759521484,54393857
2020-02-21,20.611656865779437,20.68711249458376,20.40415728363349,20.548778533935547,22094859
2020-02-26,19.555302016963648,19.869696516802783,19.347802353659812,19.523862838745117,39916949
2020-02-27,19.30378079441713,20.328704184889947,19.222037871249363,19.53643226623535,69123763
2020-02-28,19.555298993985396,20.171511955352884,19.36666259500787,20.12120819091797,63523344
2020-03-02,20.086608717865555,20.313077739187637,19.671413472912477,20.05515480041504,58095028
2020-03-03,19.910461557545883,20.111766859314674,19.476394324162825,19.690282821655273,49501903
2020-03-04,20.011122259066887,20.023702740497104,19.45752941649884,19.87901496887207,35383476
2020-03-05,19.66512923211081,19.809818384092175,18.985719241960734,19.199607849121094,34451470
2020-03-06,18.62084999379892,19.09266294626999,18.444706926571623,18.79070281982422,36741263
2020-03-09,17.614308601186753,17.89739649996307,17.217986902363496,17.488492965698242,53794386
2020-03-10,18.557942091472437,18.68375915033532,17.350102948567287,17.922569274902344,50493617
2020-03-11,17.488502491287736,17.702389731903153,15.745942483574108,16.463096618652344,54658299
2020-03-12,14.594716078265526,15.450268836060886,14.097740949106187,14.846348762512207,66265997
2020-03-13,16.947486113971543,17.09846682679985,14.87780548703516,16.488256454467773,101625228
2020-03-16,14.78343932155195,16.14225729987936,14.292754485157168,14.972164154052734,70717328
2020-03-17,15.418823825457878,16.80280506785174,14.783449469356942,15.852890014648438,79869022
2020-03-18,15.079118594037798,15.255261716713514,13.550446756989507,14.751996040344238,94874360
2020-03-19,14.324214325344762,14.928133166282326,13.292518335923273,14.374540328979492,83448395
2020-03-20,14.714240063357398,15.079107895670322,13.588182653894638,13.871269226074219,83160613
2020-03-23,14.003386862113983,14.148076054626236,12.58165998892739,12.908783912658691,60567800
2020-03-24,13.651091204627905,14.645041418649601,13.525275547843677,14.15435791015625,58312904
2020-03-25,13.984505765382826,15.557212420986353,13.846106905395636,14.846348762512207,49727030
2020-03-26,15.242672905404016,15.613832429621555,14.921842100968092,15.255254745483398,57531134
2020-03-27,14.481487116979256,15.110571137097963,14.160654864883076,14.450033187866211,47564812
2020-03-30,14.538105017765721,15.343330784787643,14.361961923712942,15.167187690734863,34245491
2020-03-31,15.066536660769332,15.255260251685346,14.349381033644358,14.525524139404297,46028351
2020-04-01,13.987306388008374,14.088025194435565,13.338929156655087,13.471123695373535,50241525
2020-04-02,13.458528006700615,13.848813086649528,13.313746214169523,13.53406810760498,44364087
2020-04-03,13.483709647837697,13.521479702792753,12.59612627969738,13.005295753479004,42366382
2020-04-06,13.936944785574605,14.276871230346863,13.779572943010999,13.962124824523926,44533358
2020-04-07,14.793054694433597,15.032262357140768,14.427949550631224,14.478309631347656,43110310
2020-04-08,14.484604346477646,15.353302158459499,14.440539954852856,15.221110343933105,46392951
2020-04-09,15.397365029570588,15.548443900470575,14.79305362701416,14.79305362701416,42268831
2020-04-13,14.761587556437593,15.107807159423828,14.490905390838865,15.107807159423828,24475859
2020-04-14,15.397363951253528,15.831713464107136,15.296645164489744,15.296645164489746,38256991
2020-04-15,15.01337802627594,15.40995757679377,14.711221595256045,14.730107307434082,39479498
2020-04-16,14.918950979670894,14.99448972745483,14.352408330769816,14.358702659606934,35203782
2020-04-17,14.7552782124898,14.862292657266218,14.232801444697108,14.616790771484375,28510925
2020-04-20,14.302041924605698,14.459415039661119,14.163554508392957,14.251683235168457,32385445
2020-04-22,14.100619970248239,14.560149808888058,13.981016760853853,14.081735610961914,54442009
